% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,% Broadband Access,% Less Than 18 Years of Age,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),CVAC level of concern for vaccination rollout,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,seg_missing_bool,OH__Low Vulnerability,OH__Moderate Vulnerability,OH__Very High Vulnerability,OH__Very Low Vulnerability,OH__Moderate Concern,OH__Very High Concern,OH__medium,OH__small,year
-0.048061362355669116,-0.25228244694568447,-0.4093583100671666,0.8869702205201326,1.0792204181012968,-0.0785027127708273,-0.20509353301663721,0.7122108328528578,-0.20022342519151418,1.0577387446136157,1.3019944536122625,-0.07562529417055759,-0.2523586346573969,0.288688599277651,-0.2264177062527103,0.3420257513176083,-0.06241326998481709,1.1258956882704876,-1.448825988891822,-0.24580728738930446,1.1357675530990072,1.229995077038276,0.9158594211749729,1.0837181180097615,1.0665907287348086,-0.12174900943719912,-0.10425568330899372,-0.3284430493671502,0.5304506988001574,-0.26147540029857697,-0.1841042938165317,0.2336615097730588,1,0,0,1,0,0,1,1,0,2022
-0.11876609492772165,-0.25228244694568447,-0.1903221173500995,0.788842389470608,-1.0801840077603149,-0.0785027127708273,-0.23615010713019094,0.18379452239154373,-0.2587720072704708,-0.3249902292825343,-0.014730859116148689,-1.2226651418980934,0.4760782942869419,-2.2827765476984103,-0.2638899554991561,0.5806059121559359,1.061949585892023,0.0740710194230039,-0.5296266108227782,-0.2699661707184974,0.790231589485536,0.6318061112490403,0.5111339906745604,0.7293334690470352,0.75052138260943,0.8615531436446432,0.5239558198861904,0.8423790129610397,-2.4979146093014517,-0.6928405151904411,2.4111367627344054,0.2336615097730588,1,0,0,0,1,0,1,0,1,2020
-0.40008511209303954,-0.25228244694568447,-0.1903221173500995,0.8869702205201326,-1.2764935010204614,-0.0785027127708273,-0.24104980935684384,-0.5927441622370865,-0.26004480253305684,-0.5883671766913251,-0.014730859116148689,-1.2226651418980934,0.6663299374617353,-2.0031271984557404,-0.2644709399331741,0.6826245749338181,1.061949585892023,0.0740710194230039,-0.5296266108227782,-0.26789001668239487,0.9774897891212243,1.0473223175929613,0.730469062687688,0.921387085259094,0.9218105766386681,0.8615531436446432,0.5239558198861904,0.8423790129610397,-2.4979146093014517,-0.6928405151904411,2.4111367627344054,0.2336615097730588,1,0,0,0,1,0,1,0,1,2021
-0.6814041292583574,-0.25228244694568447,-0.1903221173500995,0.8869702205201326,-1.4858902938312846,-0.0785027127708273,-0.23449174637655457,0.7068180433188415,-0.2585901793758157,-0.2591459924303369,-0.014730859116148689,-1.2226651418980934,1.103212400242105,-2.087198138224053,-0.26402959124295444,0.3420257513176083,-0.06241326998481709,0.33078661719302077,-0.5450348236568282,-0.26562512137028305,0.5146775931861917,0.5131779197212225,0.1883782676172768,0.2874741282517468,0.4984660812689439,0.8615531436446432,0.5239558198861904,0.8423790129610397,-2.4979146093014517,-0.6928405151904411,2.4111367627344054,0.2336615097730588,1,0,0,0,1,0,1,0,1,2022
-0.9627231464236753,-0.25228244694568447,-0.1903221173500995,0.9850980515696572,-1.3157553996724909,-0.0785027127708273,-0.23501940661634796,0.5594061435100938,-0.25931749095443624,-0.423756584560831,-0.014730859116148689,-1.2226651418980934,1.0822480318481884,-2.1021226471377585,-0.26415177251877797,0.4625052555728305,1.061949585892023,0.33078661719302077,-0.5450348236568282,-0.26562512137028305,-0.2864384420636751,-0.20623640120930367,-0.5417386872214305,-0.374908553083187,-0.23433237705659457,0.8615531436446432,0.5239558198861904,0.8423790129610397,-2.4979146093014517,-0.6928405151904411,2.4111367627344054,0.2336615097730588,1,0,0,0,1,0,1,0,1,2023
0.3742008633574327,-0.27801624402500197,-1.5197119064035973,-1.1737142315198843,-0.9493110122535506,-0.0785027127708273,-0.253638275077629,0.2598362739231197,-0.276591140946675,-0.6212892951174238,-0.014730859116148689,-0.3014739440496543,0.17808477211626988,-1.3112114572068467,-0.2810801129588978,0.8282341360454096,1.4107383358347967,1.1467093486303495,-0.3298426526844913,-0.2788370106909354,-0.6814956629421975,-0.8673588277042179,-1.2126965466419937,-0.7800826283867833,-0.595699906443095,0.3967193985514088,0.4278009979685602,0.29280947350086917,-2.1993433817421377,-2.7633930666713913,-0.0728744501408677,0.2336615097730588,1,0,0,0,1,1,0,0,1,2020
0.3742008633574327,-0.27801624402500197,-1.5197119064035973,0.10194757212393568,-1.3288426992231672,-0.0785027127708273,-0.25341213497486037,0.4128744592851187,-0.2767729688413301,-0.9175883609523132,-0.014730859116148689,-1.4793883436916295,0.5558926396723531,-1.7392681187810226,-0.28113746335367207,0.3420257513176083,-0.06241326998481709,1.1467093486303495,-0.3298426526844913,-0.27921449324295405,-0.22717985893189904,-1.916035780075468,-0.6805575546877553,-0.31413244178764993,-0.18012724764862162,0.3967193985514088,0.4278009979685602,0.29280947350086917,-2.1993433817421377,-2.7633930666713913,-0.0812898659452765,-4.279695021106552,1,0,0,0,1,1,0,0,1,2022
0.3742008633574327,-0.27801624402500197,-1.5197119064035973,-0.19243592102463816,-1.2241443028177559,-0.0785027127708273,-0.25280909470081075,0.9968732633749849,-0.2773184525252956,-1.4772643741959928,-0.014730859116148689,-1.4793883436916295,0.7164946761186073,-2.1414957670837524,-0.2812122682164212,0.5520024427697082,1.4107383358347967,1.1467093486303495,-0.3298426526844913,-0.27921449324295405,1.1357675530990072,0.09742396847732654,0.9158594211749729,1.0837181180097615,1.0665907287348086,0.3967193985514088,0.4278009979685602,0.29280947350086917,-2.1993433817421377,-2.7633930666713913,-0.09226649525537492,-4.279695021106552,1,0,0,0,1,1,0,0,1,2023
-0.11234089438138235,-0.2375774200432173,-0.70434269235368,-0.19243592102463816,-0.46508092887852265,-0.9915951791288589,-0.13747764228882728,-0.6858630705452924,-0.16894902731082925,-0.7858998872479178,2.675706044008949,-0.4337655945774608,0.1854971737984047,0.39493555662428104,-0.15824803482946154,0.38653300807336755,0.16629038268864677,0.5971696401046991,0.9466429518572197,-0.16955581188153931,0.4922776274188445,0.5801591950770747,0.68032249030998,0.46499737842729744,0.4043995412786926,-0.4524960972920015,-0.4888749709795149,-0.5195976717880798,0.7437158613425239,0.6012548294851522,0.014572696696249726,0.2336615097730588,1,0,0,1,0,0,1,0,0,2021
-0.11234089438138235,-0.24492993349445089,-0.8635856001559101,-0.09430808997511356,-0.07246194235822959,-0.9915951791288589,-0.11049159002510828,-0.048170905083361984,-0.1694945109947947,-0.8517441241001152,2.675706044008949,-0.35913532379605195,0.4314541387056051,0.37796642298856864,-0.15682424894180377,0.3420257513176083,-0.06241326998481709,0.8632263683969131,0.8827659603771797,-0.15728762894093354,0.6990950812832868,0.6343872934099416,0.6368739302475125,0.758005366212302,0.7034689880405977,-0.4524960972920015,-0.4888749709795149,-0.5195976717880798,0.7437158613425239,0.6012548294851522,-0.03738334870488281,0.2336615097730588,0,0,0,1,0,0,1,0,0,2022
-0.11234089438138235,-0.2412536767688341,-0.7987310417883412,0.20007540317346031,0.16310944955394632,-0.9915951791288589,-0.12466303646527357,-0.3735171913626257,-0.1751311757291042,-1.115121071508906,2.434859350985566,-0.22984004499918853,0.2301213293797415,0.08940818823693827,-0.16127513827537485,0.30664687072637553,0.16629038268864677,0.8632263683969131,0.8827659603771797,-0.15728762894093354,0.3758942171879729,0.35300417439152565,0.28011814760131937,0.3786076586429258,0.4377152893201581,-0.4524960972920015,-0.4888749709795149,-0.5195976717880798,0.7437158613425239,0.6012548294851522,-0.11239031565722203,0.2336615097730588,0,0,0,1,0,0,1,0,0,2023
-0.14058014167433722,-0.25595870367130125,-0.7685129420868722,0.20007540317346031,-0.739914219442728,-0.0785027127708273,-0.18421326352767028,-0.1941878860322734,-0.20295084361134136,-0.09453540029984286,-1.1963445443198475,-0.36467253852472487,0.38263710944548496,-0.48888541555412174,-0.21102037200352192,0.3639809157176315,0.34470903838739037,-0.0514761652966505,0.0705198755203821,-0.21919476747199038,0.6728797527866216,0.6957634220566935,0.29622587798297284,0.6089764184559211,0.6431770763781697,-0.7385476327339916,-0.7196465435818269,-0.7346466220116247,-0.791793308962517,-0.520294469233696,-0.033724472268183335,0.2336615097730588,0,0,1,0,0,0,1,1,0,2020
-0.14058014167433722,-0.259634960396918,-0.897950199969443,0.2982032342229849,-0.7268269198920513,-0.0785027127708273,-0.19122360671349672,-0.4867637784785804,-0.21040578729220227,-0.6212892951174238,-1.4651727382258815,-0.21785255232267764,1.0092471061908002,-0.38178813469540285,-0.2109131517002482,0.41506487867836983,0.34470903838739037,-0.0514761652966505,0.0705198755203821,-0.21409875301973877,0.6246622735874168,0.6401142913294476,0.3837204292207344,0.617767931410628,0.5471249052417155,-0.7385476327339916,-0.7196465435818269,-0.7346466220116247,-0.791793308962517,-0.520294469233696,-0.11861040559961113,0.2336615097730588,0,0,1,0,0,0,1,1,0,2021
-0.14058014167433722,-0.259634960396918,-0.898840360574488,0.5925867273715588,-0.5959539243852869,-0.0785027127708273,-0.1729816384234967,0.38304257449368445,-0.2084056804509957,-0.5225229398391271,-0.5955919966351247,-0.21532730962403046,0.43137926596134113,-0.6688158144938741,-0.2110627614257464,0.3420257513176083,-0.06241326998481709,0.6453950167699392,-0.005178604817626765,-0.21711861343588787,0.7714152746353022,0.8094860020775306,0.5602219760570383,0.7100352950936244,0.45557548288352323,-0.7385476327339916,-0.7196465435818269,-0.7346466220116247,-0.791793308962517,-0.520294469233696,-0.12007395617429092,0.2336615097730588,0,0,1,0,0,0,1,1,0,2022
-0.1537173161699292,-0.27066373057376836,-0.40601843642712326,0.0038197410744110656,0.28089514551003403,-0.0785027127708273,-0.2296674241841579,1.4561023193878841,-0.26822705779253836,-1.5760307294742895,-0.014730859116148689,0.8030256709708647,-0.5582886677200517,1.8204741223534637,-0.2687547650732722,0.19867368724720608,-0.8460319345267964,-0.001950738647795475,-0.08181723863098643,-0.24297616824916468,-0.6648235233454921,-1.1078810644866193,-0.13865454453251685,-0.7629835389703042,-0.7863295664405653,-0.4793134287396877,-0.3734891846783571,-0.40012603277499903,0.5304506988001574,0.6875278524635252,-0.40802753174253953,0.2336615097730588,1,0,0,1,0,0,1,0,1,2023
0.8461361688774126,-0.25595870367130125,-0.518628414468283,0.10194757212393568,0.03223645404718198,-0.0785027127708273,-0.21805889890870334,0.03534772681082003,-0.22495201886461386,-0.16037963715204026,-0.014730859116148689,-0.5029538124546007,-0.13653049928100752,-0.7091794281834274,-0.22888626672343038,0.4459204526726291,1.4107383358347967,0.7709341114613293,-1.8580359239230468,-0.25203574949761204,-0.33889685991803986,-0.007787555268772866,-0.18331292286166034,-0.2912168588401467,-0.15968924803577433,-0.4524960972920015,-0.4888749709795149,-0.5195976717880798,-0.7064872439455703,-0.9516595841255601,0.06982173089041178,0.2336615097730588,1,0,1,0,0,0,0,1,0,2020
0.5302949222331111,-0.259634960396918,-0.7027644939118909,0.39633106527250955,0.13693485045259354,-0.0785027127708273,-0.2149683175041992,0.2829858100607736,-0.21949718202495952,0.20176366553504657,-0.014730859116148689,-0.41869459135655973,0.35733012188425706,-0.4623982863006624,-0.22816814004103908,0.44282485497759616,1.4107383358347967,0.7709341114613293,-1.8580359239230468,-0.24769470014939765,-0.22717985893189904,-0.18571880866291082,-0.20163246192893236,-0.17434738580790934,-0.18012724764862162,-0.4524960972920015,-0.4888749709795149,-0.5195976717880798,-0.7064872439455703,-0.9516595841255601,0.0035960673861513037,0.2336615097730588,1,0,1,0,0,0,0,1,0,2021
